tmdb_id,title,original_title,overview,first_air_date,last_air_date,status,seasons,episodes,average_runtime,genres,country,language,network,production,rating,vote_count,popularity,main_cast,keywords,poster_path,backdrop_path
1677,Love Letter,러브레터,"Love Letter is a 2003 South Korean television series starring Jo Hyun-jae, Soo Ae and Ji Jin-hee. It aired on MBC from February 10 to April 1, 2003 on Mondays and Tuesdays at 21:55 for 16 episodes.

This drama revolves around Lee Woo-jin's conflict between priesthood and his love for childhood friend Eun-ha.",2003-02-10,2004-02-03,Ended,1,104.0,60.0,Drama,KR,ko,,,5.3,3,3.2123,"Ji Jin-hee, Jo Hyun-jae, Joo Hyun",,https://image.tmdb.org/t/p/original/1ICY9S5Y2pPhA2ksbdn7iZZscZx.jpg,https://image.tmdb.org/t/p/original/kIqzLudsymuILLXgZwJWkWf3ZYN.jpg
84353,A Pledge to God,신과의 약속,"Seo Ji Young is an anchorwoman and talk show host who is also fiercely devoted to her children. Meanwhile, Kim Jae Wook is the heir to a large architecture firm who is willing to lay everything on the line and stand up against his family in order to protect his children.",2018-11-24,2019-02-16,Ended,1,48.0,,"Drama, Family",KR,ko,MBC,Yein E&M,8.0,5,3.7615,"Oh Yoon-ah, Lee Chun-hee, Bae Soo-bin",,https://image.tmdb.org/t/p/original/pMfWY8FgrBPhg2uo9OnZ0JNLOWT.jpg,https://image.tmdb.org/t/p/original/a8N9VddWawk3Za1Qy7Cr57boDjd.jpg
129475,Inspector Koo,구경이,"A reclusive ex-cop reenters the game as an insurance investigator, searching for clues in crime scenes perfectly staged by a serial killer in her midst.",2021-10-30,2021-12-12,Ended,1,12.0,70.0,"Action & Adventure, Comedy, Drama, Mystery, Crime",KR,ko,JTBC,"KEYEAST, SLL",7.3,152,3.8602,"Lee Young-ae, Kim Hye-jun, Kim Hae-sook","detective, murder, private investigator, alcoholic, tragic past, suspense",https://image.tmdb.org/t/p/original/4FImpkzYmQqvZJSpWSY3NiHMx8R.jpg,https://image.tmdb.org/t/p/original/pzyFcIQ7T6uUaqATeWdSpqLP83V.jpg
127828,Legend Hero Samgugjeon,레전드히어로 삼국전,"Legend Hero Samgugjeon is a Korean tokusatsu television series. Produced by MoonWatcher and Synergy Media. The Series is broadcasted in EBS1.

Legend Hero Samgugjeon is heavily based off of the Romance of the Three Kingdoms. Many elements of the original story are carried over to the show. Many characters share names and attributes with characters of the original story. Several events in the show are also based on events in the classic story.",2016-03-02,2016-08-18,Ended,1,50.0,25.0,"Action & Adventure, Sci-Fi & Fantasy, Kids, Drama",KR,ko,EBS 1,"MoonWatcher, Synergy Media Inc.",9.0,2,3.2202,"李朗, Choe Bae-Yeong, Kim San","friendship, superhero, giant robot, robot, super power, south korea, power suit",https://image.tmdb.org/t/p/original/cww4DsasoIKoaA0ahA6svMWqcLL.jpg,https://image.tmdb.org/t/p/original/2FYhOucXlmONfXOE86MEkziHJDQ.jpg
14285,"Hong Gil-Dong, The Hero",쾌도 홍길동,"Hong Gil-dong is a 2008 South Korean television series starring Kang Ji-hwan in the title role, Sung Yu-ri, Jang Keun-suk and Kim Ri-na. The drama is loosely based on Hong Gil-dong, a fictional book about a Robin Hood during Korea's Joseon Dynasty, but with modern influences and comedic tones. It aired on KBS2 from January 2 to March 26, 2008 on Wednesdays and Thursdays at 21:55 for 24 episodes.",2008-01-02,2008-03-26,Ended,1,24.0,70.0,Drama,KR,ko,KBS2,,5.6,7,3.3609,"Sung Yu-ri, Jang Keun-suk, Kang Ji-hwan",,https://image.tmdb.org/t/p/original/ayAZK3xT7nibBxAN7qzjA7FceWG.jpg,https://image.tmdb.org/t/p/original/sBkF0ed1HJywtCLBS4f81Wi3uZA.jpg
64529,High-End Crush,고품격 짝사랑,"Romantic comedy depicting the heartfelt and pure love story by a man, a successful CEO with everything in his hands, who falls in love for the first time in his life with a woman, who has been living in completely opposite circumstances from his and is a rising artist in his own company.",2015-11-14,2016-01-17,Ended,1,20.0,15.0,"Comedy, Drama",KR,ko,"Sohu Video, MBN",Kim Jong-hak Production,5.7,18,3.2483,"Jung Il-woo, Jin Se-yeon, Lee Si-eon","love at first sight, obsession, romance, rich man poor woman, entertainment industry",https://image.tmdb.org/t/p/original/izcSfNInntMVwBSZX9oRs0EPwz.jpg,https://image.tmdb.org/t/p/original/5fKxryGomiwCNB4aRimFT6kau9U.jpg
63101,A New Leaf,개과천선,"Kim Seok Joo (Kim Myung Min) is a cold, calculating lawyer who is vying to become successful at all costs. After a fateful accident causes him to lose his memory, Kim Seok Joo must rediscover who he is as a person and choose whether he will fight for justice or fall back into his old ways. Before the accident, he was engaged to the only grandchild of a wealthy family, Yoo Jung Sun (Chae Jung Ahn), but with no memory of her, he begins to fall for Lee Ji Yoon (Park Min Young), an idealistic intern at his law firm. As he regains his memories, will his heart choose new love or old greed?",2014-04-30,2014-06-26,Ended,1,16.0,60.0,"Drama, Romance",KR,ko,MBC,JS Pictures,6.9,7,4.0612,"Kim Myung-min, Park Min-young, Kim Sang-joong","corruption, amnesia, lawyer, father son relationship, slight romance",https://image.tmdb.org/t/p/original/l1bh3i49OhOp2OxKcSANT1sW6QV.jpg,https://image.tmdb.org/t/p/original/69EBHsdxqnbLqkyQ0VOrK2ShvT.jpg
62267,Beating Again,순정에 반하다,"After his uncle's unjust takeover of the family company, Kang Min Ho grows up to be a successful, if not cynical investor who only cares about money. But when he undergoes a sudden heart transplant surgery, Min Ho literally has a change of heart when he inherits a warm and compassionate heart. In the midst of seeing the world anew, including falling for the kind Kim Soon Jung, Min Ho must mitigate his newfound personality with the demands of his cutthroat career.",2015-04-03,2015-05-23,Ended,1,16.0,60.0,"Drama, Romance, Comedy",KR,ko,JTBC,Kim Jong-hak Production,7.645,169,3.2492,"Jung Kyung-ho, Kim So-yeon, Yoon Hyun-min",business,https://image.tmdb.org/t/p/original/2BZknHHXDOUxE5qifjDRLMbaXq7.jpg,https://image.tmdb.org/t/p/original/ej3VNHk4sIb88yIfL6QymHdDbOg.jpg
62614,Medical Top Team,메디컬 탑팀,The medical drama focuses on the lives of doctors and nurses who are members of an elite medical team from the fictional Gwang Hae University Hospital.,2013-10-09,2013-12-12,Ended,1,20.0,61.0,Drama,KR,ko,MBC,AStory,7.536,55,4.7417,"Kwon Sang-woo, Jung Ryeo-won, Ju Ji-hoon","politics, romance, hospital, doctor, family, power struggle, conglomerate, medical drama, teamwork",https://image.tmdb.org/t/p/original/r8S5PPexZgRLdIjysFCgTHj8TLI.jpg,https://image.tmdb.org/t/p/original/lNViBSJ253rcdwUW9WljPHlxtIq.jpg
246808,Dear Hyeri,나의 해리에게,"Ju Eun-ho is an unknown announcer with 14 years of experience. She struggles to get the chance to have her name recognized by the public. She also has another personality, Ju Hae-ri, due to a deep wound in her heart. Her alter-ego, Ju Hae-ri, is super positive and works as a parking attendant.

Jeong Hyun-oh is Ju Eun-ho's ex-boyfriend; they dated for a long time but broke up. He became a star announcer as soon as he joined the broadcasting station and is the most-liked announcer by the public, but Jeong Hyun-oh also carries a hidden wound in his mind that he has never shown to anyone. Somehow, Ju Eun-ho and Jeong Hyun-oh reunite and help cure each other's wounds.",2024-09-23,2024-10-29,Ended,1,12.0,60.0,Drama,KR,ko,ENA,"Studio Dragon, Studio HIM, KT Studio Genie, ENA, 스튜디오한여름",6.692,13,3.4299,"Shin Hye-sun, Lee Jin-uk, Kang Hoon","romance, dissociative identity disorder, psychological disorder",https://image.tmdb.org/t/p/original/x4RhXu2mu3PxiqxdWLaUQU81Qz1.jpg,https://image.tmdb.org/t/p/original/3WQGoSPlS66FwzQL3buciT1WxFL.jpg
87022,Love in Sadness,슬플 때 사랑한다,"The essence of love is fading and is evermore harder to do. In this day and age, will there be love that is woeful and forlorn just for the sake of love itself? Love in Sadness is a love story that encapsulates the mythical-like fate of love that is so coveted that it ignores all bounds. In it, love outweighs what the world thinks, ignores the pain and anguish with it, and pursues its destiny. In the drama, Ma Ri is a beautiful girl, married into wealth with a seemingly perfect life. Ironically, her husband, In Wook, who looks like a more than ideal husband, is an obsessive lunatic who is also violently abusive. When he pushes her too far, she reaches out for help from Jung Won, an honest, smart, handsome plastic surgeon. And when he agrees to help her escape from her husband's hands, they fall in love. But In Wook, who is consumed by his obsession for her, isn't going to let her get away from his grasp. Watch as these two characters struggle to stay on their arduous road to love.",2019-02-23,2019-04-27,Ended,1,40.0,25.0,Drama,KR,ko,MBC,DK E&M,4.5,2,3.2908,"Ji Hyun-woo, Park Han-byul, Ryu Soo-young","painter, secret identity, violent husband, housewife, plastic surgery, plastic surgeon, heiress, heir, obssesive, female painter",https://image.tmdb.org/t/p/original/hNqlMpmzdQywzRSEk2AcTSTUrQP.jpg,https://image.tmdb.org/t/p/original/natwd6L8zzDMCTeMqDE7ZYLdRFM.jpg
13997,Lovers in Paris,파리의 연인,"As the chairman of GD Motors, Han Gi-Ju is a divorced man working in Paris. He takes Gang Tae-Young, who is working as a housekeeper at his home, as his date to a business party. She is a poor international student who is chasing her father's dream of studying in Paris. Han Gi-ju's nephew, Yu Soo-Hyeok meets Tae-Young by chance, and falls for her.

Tae-Young ends up returning to Seoul, soon after, Gi-Ju and Soo-Hyeok also return to Seoul separately. Tae-Young asks Gi-Ju for a job and in time, the two fall in love. Gi-Ju's father tries to force his son to marry Moon Yun-A (Oh Joo-Eun) the daughter of an influential politician and she exhausts every means to make this happen. As the family secret involving Gi-Ju's and Soo-Hyeok is disclosed, the relationship between Tae-Young and Gi-Ju is in crisis.",2004-06-12,2004-08-15,Ended,1,20.0,60.0,Drama,KR,ko,SBS,,5.0,2,3.2308,"Kim Jung-eun, Park Shin-yang, Lee Dong-gun","rich man poor woman, chaebol",https://image.tmdb.org/t/p/original/aV8ZYZBgvB5OC9XbuqndBC6dJJv.jpg,https://image.tmdb.org/t/p/original/bxTaHifiSgUpbW49LtZCmmctt0k.jpg
93471,A Day Before Us,연애 하루 전,"A Day Before Us is a Korean animation series that tells a special and sweet love story of the following four characters; Yeo Reum, Ha Eun, Kim Wook, and Yeon Woo.",2018-01-11,2019-02-01,Ended,3,44.0,2.0,"Animation, Drama",KR,ko,YouTube,Studio Lico,7.0,6,3.1802,"Jeong Jae-heon, Park Si Un, Kim Seo-young","friends, romance, slice of life, relationship, anime",https://image.tmdb.org/t/p/original/phfo13obSeFP5KzEXiHQYWIEu9b.jpg,https://image.tmdb.org/t/p/original/yndiYihs3WyK93lABaVYD7c4seQ.jpg
8012,Beethoven Virus,베토벤 바이러스,"Two musicians who retired from their musical careers for different reasons join together with a demanding and difficult genius conductor to form an orchestra against all odds. Although it requires a lot of hard work to form their orchestra, they keep chasing their dreams of doing what they love the most in the world and this gives them great satisfaction. Three young and old people with different personalities and life experiences gather together under a common dream and they find love and the room to forgive each other as they eventually earn each other’s respect.",2008-09-10,2008-11-13,Ended,1,19.0,67.0,"Drama, Comedy",KR,ko,MBC,Kim Jong-hak Production,6.4,8,3.1056,"Kim Myung-min, Lee Ji-ah, Jang Keun-suk","love triangle, orchestra, friendship, politics, genius, romance, perfectionist",https://image.tmdb.org/t/p/original/b85a2S9yEkIKVSQKmiidkkoBXwA.jpg,https://image.tmdb.org/t/p/original/9F8RYBlZtBfKTdE69nqacRGb37f.jpg
204654,Decoy,미끼,"A 17-year-old case, known as the scam of the century, reemerges as a serial murder case in the present year 2023. It's a nationwide crime case thriller revolving around three people.",2023-01-27,2023-04-21,Ended,2,18.0,66.0,"Drama, Crime, Mystery",KR,ko,Coupang Play,"Studio Dragon, CREAHUB, H house",8.1,13,3.1624,"Jang Keun-suk, Heo Sung-tae, Lee Elijah","investigation, police corruption, pyramid scheme, criminal organization, thriller, multiple timelines",https://image.tmdb.org/t/p/original/9UxljPaJBno3wu8QhRnWftbXCQZ.jpg,https://image.tmdb.org/t/p/original/l94JrRbJQ2V9KEe0vAjse00PmHr.jpg
194736,Curtain Call,커튼콜: 나무는 서서 죽는다,A drama about an elderly woman from North Korea who doesn’t have much time left to live and a theatre actor who acts as her grandson in order to fulfill her final wish.,2022-10-31,2022-12-27,Ended,1,16.0,62.0,"Drama, Family",KR,ko,KBS2,Victory Contents,5.684,19,2.9999,"Ha Ji-won, Kang Ha-neul, Goh Doo-shim",chaebol,https://image.tmdb.org/t/p/original/76meAyF9VzQzOPu4nQ4Mq89dHF.jpg,https://image.tmdb.org/t/p/original/pxUocbmmwwjjqD0hke5ANUPpOGs.jpg
50237,My Kids Give Me a Headache,무자식 상팔자,"Childless Comfort is a 2012 South Korean television series, starring Lee Soon-jae, Kim Hae-sook, Yoo Dong-geun and Uhm Ji-won. It is about three generations of the Ahn family who are all living in one house in the suburbs of Seoul, and how they deal with the societal discrimination that their smart and highly educated, eldest granddaughter faces, when she became a single mother. It aired on cable channel jTBC from October 27, 2012 to March 17, 2013 on Saturdays and Sundays at 20:50 for 39 episodes.

The series received consistently solid ratings, and its January 26, 2013 episode reached 7.955%, breaking the previous record of Reply 1997 to become the highest viewership ratings that a drama has received on Korean cable. It went on to break its own record for the February 24 episode, with another cable drama all-time rating high of 10.715%.",2012-10-27,2013-03-17,Ended,1,40.0,60.0,"Drama, Family",KR,ko,JTBC,Samhwa Networks,7.0,2,3.1503,"Uhm Ji-won, Yoo Dong-geun, Kim Hae-sook",,https://image.tmdb.org/t/p/original/qMdUxe7rI39xNi8IKaPQ4hHOuYc.jpg,https://image.tmdb.org/t/p/original/b38G9de8cEURSpJbKz4Kq3SP4Zb.jpg
230778,My Military Valentine,피타는 연애,"After decades of tension, peace has come to the Korean Peninsula. To mark the start of the new North-South Korean peacetime, top South Korean star Lloyd heads to the DMZ to perform a concert, but a misunderstanding forces North Korean special forces soldier Baek Young Ok to step in. Fans capture their interaction and the public mistakes it for a romantic moment. A scandal breaks out, and Lloyd’s fans are outraged. In desperation, he joins the military… only to find himself in a unit led by Young Ok! Could romance bloom between this unlikely pair?",2024-06-07,2024-07-12,Ended,1,12.0,35.0,"Drama, Comedy, Mystery",KR,ko,,"SLL, BA Entertainment, JTBC",6.5,4,3.8011,"Nam Gyu-ri, Kim Min-seok, Song Jae-rim","romance, soldier, special forces, inter-korean relations, north korean, idol",https://image.tmdb.org/t/p/original/kQo2RUqpPL5CM17UtGS7UhKSmhH.jpg,https://image.tmdb.org/t/p/original/v9Bpjt9UpEIbKH8DIfUVjqo5dGf.jpg
61009,Hotel King,호텔킹,"A star hotelier holding a grudge against his father unfolds a story filled with plots, betrayal, and desire.",2014-04-05,2014-07-27,Ended,1,32.0,65.0,Drama,KR,ko,MBC,,8.0,13,3.15,"Lee Dong-wook, Lee Da-hae, Wang Ji-hye","hotel, chaebol",https://image.tmdb.org/t/p/original/vy1AlXj733pbi2fAMPIHm7YIZiX.jpg,https://image.tmdb.org/t/p/original/f9bCFhqXPFnZOCNjPUbgrzIgnp3.jpg
156336,Good Person,좋은 사람,"20 years ago, Park Joon-pil is the son of a mafia boss and Kang Tae-pyung is the son of a police officer. At the department store, while Kang Tae-pyung's dad attempts to arrest Joon-pil's dad, both the small boys become orphans. A fellow police officer takes in Joon-pil as his own son, thinking that the little boy is Tae-Pyung. Tae-pyung, however, is taken into an orphan home. Joon-pil knows he is a criminal's son. 20 years later, Joon-pil is an aspiring young police officer and Tae-pyung is a boxing bum. When Tae-pyung's best friend becomes unfairly murdered, he vows to become a police officer. Two years later, Joon-pil and Tae-pyung finally meet again. Rivals but friends at heart, these two guys learn to forgive the past and embrace the future",2003-08-27,2003-10-16,Ended,1,16.0,,"Drama, Crime, Action & Adventure",KR,ko,MBC,MBC,0.0,0,3.4537,"Shin Ha-kyun, Jo Han-sun, Han Ji-min","police, 멜로",https://image.tmdb.org/t/p/original/6JJmhNlvPW5AkjUjTqXGGOu1UE1.jpg,https://image.tmdb.org/t/p/original/8gitPV9zltsnsk1iSdBInGhmP3Z.jpg
47091,"That Winter, the Wind Blows","그 겨울, 바람이 분다","Circumstances condemn Oh Soo and Oh Young to loveless lives. After the untimely death of his first love, Oh Soo turns to an ambitionless life as a derelict gambler. The gorgeous Oh Young should be leading the perfect life as an heiress, but when her parents’ divorce crumbles the family, she faces the reality of living life alone—particularly in light of her increasingly impaired vision. When these two heavy souls cross paths, fate delivers a chance meeting that will change their lives forever.",2013-02-13,2013-04-03,Ended,1,16.0,65.0,Drama,KR,ko,SBS,,7.2,35,3.1434,"Zo In-sung, Song Hye-kyo, Kim Bum","winter, remake, destiny, heiress, gambler, first love, living alone, divorced parents, hearing impaired",https://image.tmdb.org/t/p/original/ibBjm3Bh4hw0uo4sTyK6cwzCRjg.jpg,https://image.tmdb.org/t/p/original/af37ZYhNIUy7FRWsjrmPhITfPtd.jpg
60748,Gap Dong,갑동이,"20 years ago Moo-Yeom’s father was a suspect in the ""Gap Dong” serial murder case. Because of the detectives’ oppressive investigation, Moo-Yeom’s father killed himself. Now, Moo-Yeom is a detective and works to capture the killer Gap Dong. The statue of limitations has expired for the serial murder case and Moo-Yeom resigns to the belief that Gap Dong is dead. New clues though for Gap Dong appears in front of Moo-Yeom and he sets out to catch him once and for all.",2014-04-11,2014-06-21,Ended,1,20.0,60.0,"Crime, Drama, Mystery",KR,ko,tvN,Pan Entertainment,6.6,7,4.9874,"Jeong In-gi, Jo Min-jun, Yoon Sang-hyun","detective, investigation, psychopath, murder, serial killer, mad dog",https://image.tmdb.org/t/p/original/mlZ37WoiTlxjpGGsT7Z8CdUEL9B.jpg,https://image.tmdb.org/t/p/original/uCM3uuVGTRBCIuyGdPRqWfpZald.jpg
5718,Seoul 1945,서울 1945,"Seoul 1945 is a 2006 South Korean television series starring Ryu Soo-young, Han Eun-jeong, So Yoo-jin, Kim Ho-jin, and Park Sang-myun. It aired on KBS1 from January 7 to September 10, 2006 on Saturdays and Sundays at 21:30 for 71 episodes.

Set around 1945 right after Korea's liberation from Japanese colonial rule when the nation was engulfed by ideological turmoil, the story revolves around the rivalry between Suk-kyoung, a renowned pianist and daughter of a rich pro-Japanese politician, and Hae-kyung, a headstrong servant; both women love Woon-hyuk, whose ambition to become a lawyer gets thwarted due to his political ideology.",2006-01-07,2006-09-10,Ended,1,71.0,,Drama,KR,ko,KBS1,KBS,10.0,1,3.1434,"Lee Ji-hoon, Park Shin-hye, Kim Seok","korean war (1950-53), 1940s, japanese occupation of korea, korea, 20th century, seoul, south korea, daeha",https://image.tmdb.org/t/p/original/1sMy2FYRe4uERDrdzOxEhUrDfE3.jpg,https://image.tmdb.org/t/p/original/jbW1zun6yDEI0dmyAjZwSscn7q6.jpg
220041,Heesu in Class 2,2반 이희수,"Hui Su hides his love for his best friend—until that friend falls for someone else, and silence starts to hurt.",2025-03-28,2025-04-26,Ended,1,10.0,45.0,"Comedy, Drama",KR,ko,Heavenly,filmK,7.5,6,3.194,"Ahn Ji-ho, Lee Sang-jun, Cho Jun-young","friendship, lgbt, gay romance, secret crush, based on webcomic or webtoon, boys' love (bl), based on manhwa",https://image.tmdb.org/t/p/original/lCjB943DiwohayuxmLffHEc4DmP.jpg,https://image.tmdb.org/t/p/original/weYIyGOCINk6CErYF9s8C3igfAr.jpg
71564,Duel,듀얼,"Jang Deuk-Cheon is the chief of a crime squad. At home, he is kind and friendly father to his daughter. He meets a human clone and gets involved in a shocking case. A battle takes place between human clones.",2017-06-03,2017-07-23,Ended,1,16.0,60.0,"Crime, Mystery, Drama",KR,ko,OCN,"Chorokbaem Media, Studio Dragon",6.4,16,3.8452,"Lee Yea-eun, Jung Jae-young, Kim Jung-eun",,https://image.tmdb.org/t/p/original/slU4E2wHaGNs6ZoqpdEq3mUK4cQ.jpg,https://image.tmdb.org/t/p/original/8NYE2F1mT3EuDQDHKnFEeNZGBHy.jpg
44074,Queen of Reversals,역전의 여왕,"Hwang Tae Hee leads a charmed life, and after growing up in a wealthy family, she easily attains a coveted job. Too much of a workaholic to make time for romance, she is taken aback when she falls hard for Bong Joon Soo. She pursues him and they soon get married, but when the honeymoon is over, Tae Hee finds that her rival at work and husband's ex, Baek Yeo Jin, has taken over her job. As she struggles with her job and marriage, she must also cope with the attention of her arrogant, immature boss, Goo Yong Shik, who falls for her as her life falls to pieces. Queen of Reversals is an empowering tale of a woman who manages to regain everything she's lost through sheer willpower and determination.",2010-10-18,2011-03-21,Ended,1,44.0,60.0,"Comedy, Romance, Drama",KR,ko,MBC,DK E&M,3.0,1,3.9693,"Kim Nam-ju, Jung Jun-ho, Chae Jung-an",chaebol,https://image.tmdb.org/t/p/original/4juxBI9mKv84XISGs60VQzATBes.jpg,https://image.tmdb.org/t/p/original/paaIRO3JH4RztUy1qEGIoFL6R4K.jpg
63311,Yong Pal,용팔이,"Operating under the alias Yong-pal, a surgeon gets enmeshed in a dark conspiracy involving a chaebol heiress forcibly put in a medically induced coma.",2015-08-05,2015-10-01,Ended,1,18.0,60.0,"Drama, Action & Adventure",KR,ko,SBS,HB Entertainment,7.4,28,3.0913,"Joo Won, Kim Tae-hee, Jo Hyun-jae","surgeon, revenge, romance, criminal, power struggle, medical drama, romantic drama, suspenseful, thriller, chaebol, exciting",https://image.tmdb.org/t/p/original/rkfl4cU1OcalMdvK12oKM7p9och.jpg,https://image.tmdb.org/t/p/original/3agyzk8pBIqv2db7wcWwEWvSyvH.jpg
154891,Woori the Virgin,우리는 오늘부터,"A romantic comedy about a woman  Oh Woo Ri, who intended to remain chaste until marriage, accidentally winds up pregnant while undergoing a medical examination.",2022-05-09,2022-07-11,Ended,1,19.0,63.0,"Comedy, Drama",KR,ko,SBS,"Group Eight, Studio S",5.3,29,3.1751,"Im Soo-hyang, Sung Hoon, Shin Dong-wook","love triangle, detective, virgin, pregnancy, remake, romance, heir, father daughter relationship, mother daughter relationship, grandmother granddaughter relationship, unexpected pregnancy",https://image.tmdb.org/t/p/original/vYbah2lzD3kVqk9dTLPOF2GlZXa.jpg,https://image.tmdb.org/t/p/original/ewRZUs1o29bf49Y3A9gFqY4lYUS.jpg
129318,Lost,인간실격,A forty year old woman who feels like she has not accomplished anything in life and a twenty-seven year old man who's frightened of himself.,2021-09-04,2021-10-24,Ended,1,16.0,70.0,Drama,KR,ko,JTBC,"CJeS Studios, SLL",8.6,19,3.1612,"Jeon Do-yeon, Ryu Jun-yeol, Park Byung-eun","depression, friendship, loneliness, betrayal, death, hardship, older woman younger man relationship, cyber bully, lost soul, emotional breakdown",https://image.tmdb.org/t/p/original/h2KVyiF5qYjOSQKbEw8ev0dUM5n.jpg,https://image.tmdb.org/t/p/original/3K60lLNF6L7KYH3siDqAHO7LkAh.jpg
79321,Secret Mother,시크릿 마더,Story of a mysterious surrogate mother who enters the home of a woman holding the secret behind her child's death.,2018-05-12,2018-07-07,Ended,1,32.0,35.0,"Mystery, Drama",KR,ko,SBS,Studio S,4.4,6,3.1095,"Song Yun-ah, Kim So-yeon, Kim Tae-woo","disappearance, motherhood, hidden identity, suspense, memory manipulation",https://image.tmdb.org/t/p/original/mcasI9J0tRLMMVUIltz5paWRvAB.jpg,https://image.tmdb.org/t/p/original/wMSbP5q5nFjib9btD3ZZihleLRl.jpg
65612,"Yeah, That's How It Is","그래, 그런거야",This drama is about a story of a big family.,2016-02-13,2016-08-21,Ended,1,54.0,60.0,"Drama, Family",KR,ko,SBS,Samhwa Networks,5.0,4,4.0434,"Lee Soon-jae, Kang Boo-ja, Yang Hee-kyung",,https://image.tmdb.org/t/p/original/6TyS0ZwWbk7rArli9bigXFU7kCh.jpg,https://image.tmdb.org/t/p/original/osIcg8YvGjrlLPpm4OVg5ew03fC.jpg
68250,Tomorrow with You,내일 그대와,Real-estate CEO Yoo So-joon uses his ability to travel through time to marry photographer Song Ma-rin in an attempt to change his future.,2017-02-03,2017-03-25,Ended,1,16.0,66.0,Drama,KR,ko,tvN,Celltrion Entertainment,6.8,33,3.1644,"Lee Je-hoon, Shin Min-a, Kang Ki-doong","time travel, romance",https://image.tmdb.org/t/p/original/d1m1RVnxnHJifBe6ytykc25UPAd.jpg,https://image.tmdb.org/t/p/original/rzD7FVPJ94GJYjpD2CsKDJDuK9W.jpg
42019,Sign,싸인,"A medical investigation drama about forensic doctors solving murder cases. Go Da Kyung is an eager rookie investigator who gets paired with the famous forensic doctor, Yoon Ji Hoon. They initially clash due to their different styles of investigation as well as their opposing personalities - Da Kyung's energetic nature is a source of irritation for the prickly Ji Hoon - but later develop a complex relationship as the two strive to uncover the truth through science.",2011-01-05,2011-03-10,Ended,1,20.0,70.0,"Crime, Mystery, Drama",KR,ko,SBS,Seoul Broadcasting System,6.5,6,3.0615,"Park Shin-yang, Kim A-joong, Jun Kwang-ryul",迹象,https://image.tmdb.org/t/p/original/iL4S78NCAOwLV4aZlcVnm9DxvTr.jpg,https://image.tmdb.org/t/p/original/lV5FUd8VS8B7Ne8qNUJ1GoS9ZkX.jpg
99655,Graceful Friends,우아한 친구들,"After an unexpected death brings everyone's dirty secrets to the surface, the lives and marriages of a close-knit group of friends unravel out of control.",2020-07-10,2020-09-05,Ended,1,17.0,70.0,"Drama, Crime",KR,ko,JTBC,"Studio & New, SLL",7.4,15,3.0634,"Yu Jun-sang, Song Yun-ah, Kim Seung-o","couple, rich family, murder case",https://image.tmdb.org/t/p/original/mMvmOEnjxH2Z3pat4yjLFyJxRWm.jpg,https://image.tmdb.org/t/p/original/kedjskqw5QOFISGrlew6228QICW.jpg
137471,Show Window: Queen's House,쇼윈도: 여왕의 집,"Han Sun-Joo’s life is perfect. She is married to Shin Myung-Seob and they have children. She tries to help her husband succeed at Rahen Group, a company which her mother runs, and she also tries to raise her children as best as she can. Before their marriage, Shin Myung-Seob was in a poor financial situation and he came from a poor background. His life changed drastically after he married Han Sun-Joo. He is now recognized at work. He is a good husband and father, but he meets Yoon Mi-Ra and becomes attracted to her. Meanwhile, Han Jung-Won is Han Sun-Joo’s younger brother. He has a warm heart and he is a good to Han Sun-Joo.",2021-11-29,2022-01-18,Ended,1,16.0,60.0,"Drama, Mystery",KR,ko,"Channel A, wavve",,7.1,9,3.1422,"Song Yun-ah, Lee Sung-jae, Jeon So-min",,https://image.tmdb.org/t/p/original/whCeG144BXyPT9HnXE4WOZLtoAm.jpg,https://image.tmdb.org/t/p/original/wxImCRZIhW62nx75k3qewzSJ4qi.jpg
64206,My Heart Twinkle Twinkle,내 마음 반짝반짝,"Jinshim Original Fried Chicken restaurant is owned by Lee Jin-sam, who has three daughters Lee Soon-jin, Lee Soon-soo and Lee Soon-jung. Since their mother's death, eldest daughter Soon-jin has been running the restaurant and taking care of her father and younger sisters. She struggles to keep Jinshim afloat against its rival restaurant Woontak Chicken, which is managed by the ruthless Chun Woon-tak. Middle daughter Soon-soo is a pianist, but becomes heartbroken when her boyfriend breaks up with because of her poor background. Youngest daughter Soon-jung finds herself caught in love triangle between two men, Jang Soon-chul and Cha Do-hoon.",2015-01-17,2015-04-12,Ended,1,26.0,65.0,"Drama, Family, Romance",KR,ko,SBS,Samhwa Networks,4.2,2,3.1012,"Nam Bo-ra, Jang Shin-young, Lee Tae-im","obsession, unrequited love, death, death of mother, power struggle, antihero",https://image.tmdb.org/t/p/original/rK01IVNOiFduOv7qSfpO8MiZTWb.jpg,https://image.tmdb.org/t/p/original/iD2lS4WJM42p79NH3zqbqRMA59E.jpg
226102,Crash,크래시,"A drama about Cha Yeon-ho, a reasonable individualist from KAIST, and Min So-hee, a traffic investigation ace with cool judgment and warm sensitivity at the Traffic Crime Investigation (TCI).",2024-05-13,2024-06-18,Ended,2,12.0,,"Crime, Comedy, Drama, Mystery",KR,ko,ENA,"AStory, KT Studio Genie",8.9,15,3.0274,"Lee Min-ki, Kwak Sun-young, Heo Sung-tae","police, traffic violation, traffic, traffic light, road safety, road, traffic report, lighthearted, joyous, car",https://image.tmdb.org/t/p/original/uZfEkKi3yn8epQpukKrCtLOv7fc.jpg,https://image.tmdb.org/t/p/original/oaJydi1KwWMK04pIPfiqHD8hGfg.jpg
